"","datetimeAK","temp.water.MDS","DO.obs.MDS","temp.water.MUS","DO.obs.MUS"
"4162",2022-07-10 01:15:00,8.329,10.754,8.315,10.975
"4163",2022-07-10 01:30:00,8.31,10.766,8.277,10.99
"4164",2022-07-10 01:45:00,8.301,10.783,8.286,10.989
"4165",2022-07-10 02:00:00,8.282,10.775,8.258,10.999
"4166",2022-07-10 02:15:00,8.282,10.765,8.221,11.014
"4167",2022-07-10 02:30:00,8.254,10.774,8.211,11.013
"4168",2022-07-10 02:45:00,8.235,10.779,8.192,11.005
"4169",2022-07-10 03:00:00,8.207,10.791,8.173,11.021
"4170",2022-07-10 03:15:00,8.188,10.818,8.164,11.013
"4171",2022-07-10 03:30:00,8.15,10.84,8.107,11.044
"4172",2022-07-10 03:45:00,8.131,10.857,8.107,11.038
"4173",2022-07-10 04:00:00,8.112,10.854,8.051,11.044
"4174",2022-07-10 04:15:00,8.075,10.852,8.004,11.063
"4175",2022-07-10 04:30:00,8.046,10.883,7.985,11.071
"4176",2022-07-10 04:45:00,7.999,10.884,7.956,11.096
"4177",2022-07-10 05:00:00,7.971,10.916,7.909,11.102
"4178",2022-07-10 05:15:00,7.933,10.922,7.89,11.104
"4179",2022-07-10 05:30:00,7.933,10.91,7.833,11.128
"4180",2022-07-10 05:45:00,7.905,10.929,7.814,11.122
"4181",2022-07-10 06:00:00,7.848,10.925,7.805,11.132
"4182",2022-07-10 06:15:00,7.829,10.945,7.776,11.142
"4183",2022-07-10 06:30:00,7.781,10.962,7.757,11.149
"4184",2022-07-10 06:45:00,7.772,10.965,7.719,11.162
"4185",2022-07-10 07:00:00,7.753,10.97,7.691,11.177
"4186",2022-07-10 07:15:00,7.734,10.98,7.691,11.167
"4187",2022-07-10 07:30:00,7.706,11.005,7.643,11.188
"4188",2022-07-10 07:45:00,7.677,11.001,7.624,11.194
"4189",2022-07-10 08:00:00,7.649,11.021,7.615,11.208
"4190",2022-07-10 08:15:00,7.63,11.032,7.577,11.225
"4191",2022-07-10 08:30:00,7.62,11.036,7.586,11.215
"4192",2022-07-10 08:45:00,7.63,11.03,7.558,11.231
"4193",2022-07-10 09:00:00,7.601,11.067,7.538,11.254
"4194",2022-07-10 09:15:00,7.582,11.094,7.529,11.264
"4195",2022-07-10 09:30:00,7.582,11.103,7.51,11.308
"4196",2022-07-10 09:45:00,7.553,11.133,7.519,11.318
"4197",2022-07-10 10:00:00,7.553,11.163,7.491,11.353
"4198",2022-07-10 10:15:00,7.553,11.184,7.519,11.366
"4199",2022-07-10 10:30:00,7.544,11.202,7.481,11.41
"4200",2022-07-10 10:45:00,7.534,11.251,7.491,11.427
"4201",2022-07-10 11:00:00,7.582,11.245,7.51,11.442
"4202",2022-07-10 11:15:00,7.553,11.296,7.51,11.47
"4203",2022-07-10 11:30:00,7.582,11.294,7.529,11.469
"4204",2022-07-10 11:45:00,7.582,11.314,7.529,11.491
"4205",2022-07-10 12:00:00,7.61,11.3,7.558,11.489
"4206",2022-07-10 12:15:00,7.61,11.325,7.567,11.495
"4207",2022-07-10 12:30:00,7.658,11.319,7.624,11.487
"4208",2022-07-10 12:45:00,7.687,11.323,7.653,11.486
"4209",2022-07-10 13:00:00,7.715,11.334,7.691,11.481
"4210",2022-07-10 13:15:00,7.772,11.32,7.729,11.498
"4211",2022-07-10 13:30:00,7.791,11.334,7.776,11.476
"4212",2022-07-10 13:45:00,7.838,11.328,7.824,11.493
"4213",2022-07-10 14:00:00,7.905,11.303,7.881,11.467
"4214",2022-07-10 14:15:00,7.98,11.309,7.937,11.467
"4215",2022-07-10 14:30:00,8.027,11.289,7.966,11.471
"4216",2022-07-10 14:45:00,8.084,11.278,8.041,11.438
"4217",2022-07-10 15:00:00,8.131,11.272,8.098,11.424
"4218",2022-07-10 15:15:00,8.216,11.232,8.173,11.412
"4219",2022-07-10 15:30:00,8.263,11.228,8.258,11.377
"4220",2022-07-10 15:45:00,8.338,11.207,8.296,11.354
"4221",2022-07-10 16:00:00,8.366,11.204,8.333,11.345
"4222",2022-07-10 16:15:00,8.442,11.167,8.352,11.333
"4223",2022-07-10 16:30:00,8.46,11.171,8.399,11.317
"4224",2022-07-10 16:45:00,8.498,11.134,8.446,11.26
"4225",2022-07-10 17:00:00,8.516,11.122,8.484,11.229
"4226",2022-07-10 17:15:00,8.535,11.081,8.484,11.199
"4227",2022-07-10 17:30:00,8.545,11.017,8.512,11.151
"4228",2022-07-10 17:45:00,8.573,10.976,8.559,11.113
"4229",2022-07-10 18:00:00,8.629,10.916,8.577,11.057
"4230",2022-07-10 18:15:00,8.61,10.887,8.615,11.009
"4231",2022-07-10 18:30:00,8.647,10.84,8.699,10.933
"4232",2022-07-10 18:45:00,8.703,10.813,8.774,10.896
"4233",2022-07-10 19:00:00,8.759,10.754,8.82,10.883
"4234",2022-07-10 19:15:00,8.806,10.711,8.885,10.846
"4235",2022-07-10 19:30:00,8.871,10.679,8.932,10.806
"4236",2022-07-10 19:45:00,8.936,10.65,9.006,10.777
"4237",2022-07-10 20:00:00,8.983,10.617,9.034,10.764
"4238",2022-07-10 20:15:00,9.029,10.598,9.09,10.749
"4239",2022-07-10 20:30:00,9.057,10.584,9.146,10.735
"4240",2022-07-10 20:45:00,9.122,10.603,9.22,10.735
"4241",2022-07-10 21:00:00,9.187,10.576,9.285,10.715
"4242",2022-07-10 21:15:00,9.289,10.542,9.368,10.683
"4243",2022-07-10 21:30:00,9.354,10.527,9.46,10.671
"4244",2022-07-10 21:45:00,9.418,10.521,9.515,10.635
"4245",2022-07-10 22:00:00,9.474,10.476,9.589,10.6
"4246",2022-07-10 22:15:00,9.538,10.468,9.626,10.572
"4247",2022-07-10 22:30:00,9.603,10.419,9.635,10.574
"4248",2022-07-10 22:45:00,9.649,10.408,9.699,10.541
"4249",2022-07-10 23:00:00,9.695,10.399,9.718,10.527
"4250",2022-07-10 23:15:00,9.713,10.388,9.727,10.531
"4251",2022-07-10 23:30:00,9.713,10.395,9.69,10.547
"4252",2022-07-10 23:45:00,9.676,10.404,9.589,10.563
"4253",2022-07-11 00:00:00,9.593,10.42,9.497,10.578
"4254",2022-07-11 00:15:00,9.483,10.458,9.368,10.641
"4255",2022-07-11 00:30:00,9.363,10.496,9.22,10.664
"4256",2022-07-11 00:45:00,9.196,10.563,9.09,10.716
"4257",2022-07-11 01:00:00,9.094,10.572,8.997,10.735
"4258",2022-07-11 01:15:00,8.983,10.64,8.848,10.785
"4259",2022-07-11 01:30:00,8.862,10.66,8.736,10.825
"4260",2022-07-11 01:45:00,8.713,10.734,8.633,10.87
"4261",2022-07-11 02:00:00,8.61,10.766,8.559,10.9
"4262",2022-07-11 02:15:00,8.554,10.789,8.465,10.923
"4263",2022-07-11 02:30:00,8.46,10.833,8.38,10.96
"4264",2022-07-11 02:45:00,8.366,10.841,8.286,10.991
"4265",2022-07-11 03:00:00,8.301,10.863,8.221,11.004
"4266",2022-07-11 03:15:00,8.188,10.901,8.145,11.022
"4267",2022-07-11 03:30:00,8.122,10.92,8.032,11.062
"4268",2022-07-11 03:45:00,8.056,10.944,7.975,11.07
"4269",2022-07-11 04:00:00,7.961,10.961,7.909,11.091
"4270",2022-07-11 04:15:00,7.905,10.975,7.805,11.12
"4271",2022-07-11 04:30:00,7.8,11.006,7.729,11.15
"4272",2022-07-11 04:45:00,7.734,11.011,7.624,11.176
"4273",2022-07-11 05:00:00,7.63,11.092,7.548,11.2
"4274",2022-07-11 05:15:00,7.525,11.152,7.424,11.241
"4275",2022-07-11 05:30:00,7.449,11.131,7.348,11.269
"4276",2022-07-11 05:45:00,7.353,11.149,7.261,11.293
"4277",2022-07-11 06:00:00,7.248,11.17,7.166,11.342
"4278",2022-07-11 06:15:00,7.162,11.203,7.079,11.357
"4279",2022-07-11 06:30:00,7.085,11.231,7.022,11.366
"4280",2022-07-11 06:45:00,7.018,11.26,6.906,11.423
"4281",2022-07-11 07:00:00,6.921,11.294,6.858,11.42
"4282",2022-07-11 07:15:00,6.883,11.279,6.761,11.456
"4283",2022-07-11 07:30:00,6.786,11.312,6.703,11.458
"4284",2022-07-11 07:45:00,6.719,11.339,6.645,11.479
"4285",2022-07-11 08:00:00,6.661,11.342,6.606,11.488
"4286",2022-07-11 08:15:00,6.651,11.356,6.519,11.524
"4287",2022-07-11 08:30:00,6.545,11.41,6.49,11.541
"4288",2022-07-11 08:45:00,6.516,11.396,6.432,11.553
"4289",2022-07-11 09:00:00,6.448,11.412,6.393,11.571
"4290",2022-07-11 09:15:00,6.399,11.431,6.315,11.604
"4291",2022-07-11 09:30:00,6.36,11.461,6.286,11.608
"4292",2022-07-11 09:45:00,6.302,11.469,6.266,11.62
"4293",2022-07-11 10:00:00,6.292,11.491,6.217,11.638
"4294",2022-07-11 10:15:00,6.243,11.496,6.188,11.654
"4295",2022-07-11 10:30:00,6.204,11.513,6.168,11.649
"4296",2022-07-11 10:45:00,6.185,11.529,6.139,11.668
"4297",2022-07-11 11:00:00,6.155,11.547,6.129,11.665
"4298",2022-07-11 11:15:00,6.136,11.544,6.11,11.698
"4299",2022-07-11 11:30:00,6.107,11.564,6.071,11.701
"4300",2022-07-11 11:45:00,6.107,11.566,6.08,11.707
"4301",2022-07-11 12:00:00,6.107,11.574,6.061,11.713
"4302",2022-07-11 12:15:00,6.097,11.573,6.09,11.703
"4303",2022-07-11 12:30:00,6.107,11.58,6.09,11.714
"4304",2022-07-11 12:45:00,6.116,11.561,6.09,11.7
"4305",2022-07-11 13:00:00,6.097,11.577,6.071,11.709
"4306",2022-07-11 13:15:00,6.126,11.549,6.071,11.715
"4307",2022-07-11 13:30:00,6.107,11.569,6.08,11.695
"4308",2022-07-11 13:45:00,6.116,11.56,6.08,11.697
"4309",2022-07-11 14:00:00,6.116,11.571,6.1,11.699
"4310",2022-07-11 14:15:00,6.126,11.561,6.1,11.708
"4311",2022-07-11 14:30:00,6.146,11.556,6.129,11.698
"4312",2022-07-11 14:45:00,6.155,11.569,6.139,11.687
"4313",2022-07-11 15:00:00,6.155,11.55,6.149,11.694
"4314",2022-07-11 15:15:00,6.194,11.554,6.168,11.685
"4315",2022-07-11 15:30:00,6.175,11.55,6.178,11.667
"4316",2022-07-11 15:45:00,6.214,11.534,6.188,11.657
"4317",2022-07-11 16:00:00,6.194,11.536,6.168,11.671
"4318",2022-07-11 16:15:00,6.204,11.52,6.188,11.665
"4319",2022-07-11 16:30:00,6.204,11.508,6.188,11.659
"4320",2022-07-11 16:45:00,6.214,11.525,6.208,11.662
"4321",2022-07-11 17:00:00,6.234,11.51,6.227,11.645
"4322",2022-07-11 17:15:00,6.253,11.493,6.237,11.635
"4323",2022-07-11 17:30:00,6.263,11.492,6.266,11.629
"4324",2022-07-11 17:45:00,6.263,11.496,6.247,11.654
"4325",2022-07-11 18:00:00,6.273,11.513,6.266,11.641
"4326",2022-07-11 18:15:00,6.311,11.498,6.286,11.624
"4327",2022-07-11 18:30:00,6.302,11.491,6.266,11.626
"4328",2022-07-11 18:45:00,6.302,11.474,6.295,11.61
"4329",2022-07-11 19:00:00,6.331,11.461,6.305,11.602
"4330",2022-07-11 19:15:00,6.302,11.477,6.295,11.607
"4331",2022-07-11 19:30:00,6.331,11.44,6.305,11.596
"4332",2022-07-11 19:45:00,6.331,11.451,6.305,11.602
"4333",2022-07-11 20:00:00,6.35,11.437,6.344,11.572
"4334",2022-07-11 20:15:00,6.331,11.434,6.334,11.573
"4335",2022-07-11 20:30:00,6.37,11.428,6.344,11.556
"4336",2022-07-11 20:45:00,6.37,11.434,6.334,11.571
"4337",2022-07-11 21:00:00,6.35,11.424,6.344,11.578
"4338",2022-07-11 21:15:00,6.331,11.435,6.344,11.568
"4339",2022-07-11 21:30:00,6.35,11.419,6.334,11.557
"4340",2022-07-11 21:45:00,6.35,11.412,6.334,11.56
"4341",2022-07-11 22:00:00,6.331,11.438,6.305,11.575
"4342",2022-07-11 22:15:00,6.321,11.432,6.286,11.573
"4343",2022-07-11 22:30:00,6.311,11.434,6.286,11.577
"4344",2022-07-11 22:45:00,6.292,11.434,6.276,11.568
"4345",2022-07-11 23:00:00,6.292,11.428,6.266,11.563
"4346",2022-07-11 23:15:00,6.282,11.43,6.256,11.58
"4347",2022-07-11 23:30:00,6.263,11.438,6.227,11.592
"4348",2022-07-11 23:45:00,6.243,11.449,6.217,11.576
"4349",2022-07-12 00:00:00,6.234,11.447,6.217,11.584
"4350",2022-07-12 00:15:00,6.204,11.469,6.178,11.603
"4351",2022-07-12 00:30:00,6.204,11.456,6.149,11.615
"4352",2022-07-12 00:45:00,6.175,11.45,6.159,11.603
"4353",2022-07-12 01:00:00,6.185,11.451,6.11,11.615
"4354",2022-07-12 01:15:00,6.146,11.47,6.09,11.622
"4355",2022-07-12 01:30:00,6.116,11.467,6.071,11.621
"4356",2022-07-12 01:45:00,6.087,11.481,6.061,11.623
"4357",2022-07-12 02:00:00,6.077,11.485,6.022,11.633
"4358",2022-07-12 02:15:00,6.067,11.477,6.002,11.64
"4359",2022-07-12 02:30:00,6.028,11.495,5.992,11.634
"4360",2022-07-12 02:45:00,5.989,11.495,5.963,11.652
"4361",2022-07-12 03:00:00,5.96,11.512,5.924,11.672
"4362",2022-07-12 03:15:00,5.95,11.523,5.914,11.678
"4363",2022-07-12 03:30:00,5.911,11.54,5.904,11.659
"4364",2022-07-12 03:45:00,5.911,11.531,5.855,11.69
"4365",2022-07-12 04:00:00,5.871,11.528,5.845,11.682
"4366",2022-07-12 04:15:00,5.822,11.556,5.796,11.693
"4367",2022-07-12 04:30:00,5.813,11.562,5.786,11.707
"4368",2022-07-12 04:45:00,5.813,11.551,5.756,11.718
"4369",2022-07-12 05:00:00,5.773,11.563,5.747,11.709
"4370",2022-07-12 05:15:00,5.754,11.569,5.707,11.73
"4371",2022-07-12 05:30:00,5.754,11.582,5.717,11.707
"4372",2022-07-12 05:45:00,5.734,11.582,5.678,11.727
"4373",2022-07-12 06:00:00,5.694,11.597,5.658,11.751
"4374",2022-07-12 06:15:00,5.675,11.594,5.658,11.734
"4375",2022-07-12 06:30:00,5.665,11.613,5.618,11.757
"4376",2022-07-12 06:45:00,5.645,11.608,5.599,11.758
"4377",2022-07-12 07:00:00,5.625,11.609,5.608,11.749
"4378",2022-07-12 07:15:00,5.606,11.624,5.569,11.775
"4379",2022-07-12 07:30:00,5.596,11.642,5.559,11.789
"4380",2022-07-12 07:45:00,5.586,11.64,5.549,11.8
"4381",2022-07-12 08:00:00,5.576,11.658,5.559,11.798
"4382",2022-07-12 08:15:00,5.586,11.677,5.559,11.807
"4383",2022-07-12 08:30:00,5.556,11.688,5.52,11.835
"4384",2022-07-12 08:45:00,5.566,11.672,5.529,11.83
"4385",2022-07-12 09:00:00,5.507,11.717,5.52,11.837
"4386",2022-07-12 09:15:00,5.556,11.693,5.51,11.858
"4387",2022-07-12 09:30:00,5.527,11.727,5.52,11.865
"4388",2022-07-12 09:45:00,5.537,11.735,5.52,11.888
"4389",2022-07-12 10:00:00,5.547,11.752,5.52,11.887
"4390",2022-07-12 10:15:00,5.556,11.732,5.549,11.878
"4391",2022-07-12 10:30:00,5.576,11.75,5.579,11.875
"4392",2022-07-12 10:45:00,5.576,11.754,5.599,11.878
"4393",2022-07-12 11:00:00,5.625,11.729,5.618,11.886
"4394",2022-07-12 11:15:00,5.645,11.747,5.658,11.883
"4395",2022-07-12 11:30:00,5.694,11.737,5.697,11.851
"4396",2022-07-12 11:45:00,5.724,11.705,5.747,11.853
"4397",2022-07-12 12:00:00,5.763,11.712,5.806,11.838
"4398",2022-07-12 12:15:00,5.813,11.728,5.855,11.838
"4399",2022-07-12 12:30:00,5.891,11.707,5.904,11.828
"4400",2022-07-12 12:45:00,5.95,11.696,5.973,11.805
"4401",2022-07-12 13:00:00,5.989,11.673,6.031,11.795
"4402",2022-07-12 13:15:00,6.067,11.653,6.11,11.764
"4403",2022-07-12 13:30:00,6.146,11.633,6.198,11.752
"4404",2022-07-12 13:45:00,6.234,11.614,6.286,11.726
"4405",2022-07-12 14:00:00,6.311,11.595,6.373,11.694
"4406",2022-07-12 14:15:00,6.389,11.57,6.441,11.685
"4407",2022-07-12 14:30:00,6.467,11.546,6.558,11.662
"4408",2022-07-12 14:45:00,6.564,11.51,6.645,11.601
"4409",2022-07-12 15:00:00,6.671,11.477,6.742,11.573
"4410",2022-07-12 15:15:00,6.777,11.453,6.829,11.547
"4411",2022-07-12 15:30:00,6.864,11.416,6.954,11.513
"4412",2022-07-12 15:45:00,7.42,11.215,7.233,11.419
"4413",2022-07-12 16:00:00,7.286,11.296,NA,NA
"4414",2022-07-12 16:15:00,7.353,11.274,7.672,11.325
"4415",2022-07-12 16:30:00,7.439,11.254,7.453,11.419
"4416",2022-07-12 16:45:00,7.515,11.219,7.481,11.419
"4417",2022-07-12 17:00:00,7.582,11.211,7.538,11.386
"4418",2022-07-12 17:15:00,7.649,11.181,7.605,11.371
"4419",2022-07-12 17:30:00,7.734,11.139,7.71,11.325
"4420",2022-07-12 17:45:00,7.838,11.091,7.814,11.295
"4421",2022-07-12 18:00:00,7.914,11.067,7.89,11.259
"4422",2022-07-12 18:15:00,8.018,11.023,7.985,11.232
"4423",2022-07-12 18:30:00,8.094,10.993,8.07,11.179
"4424",2022-07-12 18:45:00,8.178,10.964,8.183,11.133
"4425",2022-07-12 19:00:00,8.244,10.93,8.239,11.114
"4426",2022-07-12 19:15:00,8.31,10.893,8.315,11.083
"4427",2022-07-12 19:30:00,8.376,10.869,8.362,11.076
"4428",2022-07-12 19:45:00,8.423,10.843,8.437,11.031
"4429",2022-07-12 20:00:00,8.47,10.838,8.455,11.032
"4430",2022-07-12 20:15:00,8.498,10.813,8.493,11.015
"4431",2022-07-12 20:30:00,8.545,10.801,8.512,10.992
"4432",2022-07-12 20:45:00,8.516,10.794,8.54,10.988
"4433",2022-07-12 21:00:00,8.563,10.781,8.568,10.97
"4434",2022-07-12 21:15:00,8.61,10.774,8.596,10.956
"4435",2022-07-12 21:30:00,8.601,10.769,8.615,10.951
"4436",2022-07-12 21:45:00,8.591,10.761,8.587,10.968
"4437",2022-07-12 22:00:00,8.582,10.753,8.577,10.957
"4438",2022-07-12 22:15:00,8.582,10.757,8.577,10.947
"4439",2022-07-12 22:30:00,8.545,10.763,8.559,10.943
"4440",2022-07-12 22:45:00,8.535,10.761,8.54,10.956
"4441",2022-07-12 23:00:00,8.507,10.759,8.493,10.965
"4442",2022-07-12 23:15:00,8.479,10.769,8.484,10.96
"4443",2022-07-12 23:30:00,8.442,10.767,8.455,10.968
"4444",2022-07-12 23:45:00,8.423,10.779,8.409,10.981
"4445",2022-07-13 00:00:00,8.376,10.796,8.39,10.979
"4446",2022-07-13 00:15:00,8.338,10.8,8.333,11
"4447",2022-07-13 00:30:00,8.282,10.807,8.286,11.018
"4448",2022-07-13 00:45:00,8.244,10.83,8.249,11.023
"4449",2022-07-13 01:00:00,8.197,10.845,8.192,11.045
"4450",2022-07-13 01:15:00,8.16,10.845,8.164,11.026
"4451",2022-07-13 01:30:00,8.094,10.872,8.107,11.056
"4452",2022-07-13 01:45:00,8.037,10.889,8.07,11.054
"4453",2022-07-13 02:00:00,8.018,10.892,8.013,11.059
"4454",2022-07-13 02:15:00,7.98,10.906,7.966,11.101
"4455",2022-07-13 02:30:00,7.914,10.913,7.89,11.117
"4456",2022-07-13 02:45:00,7.829,10.937,7.852,11.118
"4457",2022-07-13 03:00:00,7.8,10.949,7.795,11.119
"4458",2022-07-13 03:15:00,7.725,10.971,7.729,11.152
"4459",2022-07-13 03:30:00,7.658,10.99,7.653,11.179
"4460",2022-07-13 03:45:00,7.601,11.004,7.615,11.186
"4461",2022-07-13 04:00:00,7.553,11.013,7.548,11.223
"4462",2022-07-13 04:15:00,7.496,11.035,7.481,11.233
"4463",2022-07-13 04:30:00,7.468,11.042,7.443,11.241
"4464",2022-07-13 04:45:00,7.41,11.065,7.395,11.26
"4465",2022-07-13 05:00:00,7.353,11.089,7.348,11.265
"4466",2022-07-13 05:15:00,7.324,11.08,7.309,11.276
"4467",2022-07-13 05:30:00,7.267,11.104,7.252,11.294
"4468",2022-07-13 05:45:00,7.21,11.131,7.194,11.321
"4469",2022-07-13 06:00:00,7.162,11.136,7.166,11.326
"4470",2022-07-13 06:15:00,7.123,11.149,7.108,11.34
"4471",2022-07-13 06:30:00,7.095,11.172,7.05,11.372
"4472",2022-07-13 06:45:00,7.047,11.186,7.031,11.373
"4473",2022-07-13 07:00:00,7.008,11.202,6.983,11.384
"4474",2022-07-13 07:15:00,6.95,11.241,6.935,11.407
"4475",2022-07-13 07:30:00,6.931,11.227,6.896,11.421
"4476",2022-07-13 07:45:00,6.883,11.243,6.848,11.449
"4477",2022-07-13 08:00:00,6.844,11.272,6.819,11.457
"4478",2022-07-13 08:15:00,6.806,11.284,6.79,11.461
"4479",2022-07-13 08:30:00,6.748,11.307,6.742,11.483
"4480",2022-07-13 08:45:00,6.738,11.318,6.694,11.513
"4481",2022-07-13 09:00:00,6.7,11.336,6.684,11.506
"4482",2022-07-13 09:15:00,6.68,11.361,6.645,11.54
"4483",2022-07-13 09:30:00,6.642,11.398,6.635,11.549
"4484",2022-07-13 09:45:00,6.651,11.378,6.606,11.581
"4485",2022-07-13 10:00:00,6.632,11.409,6.606,11.575
"4486",2022-07-13 10:15:00,6.632,11.412,6.626,11.579
"4487",2022-07-13 10:30:00,6.612,11.438,6.587,11.593
"4488",2022-07-13 10:45:00,6.642,11.433,6.597,11.616
"4489",2022-07-13 11:00:00,6.622,11.424,6.587,11.622
"4490",2022-07-13 11:15:00,6.632,11.442,6.568,11.649
"4491",2022-07-13 11:30:00,6.574,11.47,6.577,11.636
"4492",2022-07-13 11:45:00,6.593,11.459,6.538,11.642
"4493",2022-07-13 12:00:00,6.603,11.468,6.548,11.655
"4494",2022-07-13 12:15:00,6.612,11.474,6.568,11.643
"4495",2022-07-13 12:30:00,6.622,11.473,6.568,11.658
"4496",2022-07-13 12:45:00,6.612,11.485,6.587,11.65
"4497",2022-07-13 13:00:00,6.603,11.495,6.606,11.638
"4498",2022-07-13 13:15:00,6.632,11.477,6.587,11.66
"4499",2022-07-13 13:30:00,6.622,11.491,6.587,11.659
"4500",2022-07-13 13:45:00,6.661,11.504,6.626,11.658
"4501",2022-07-13 14:00:00,6.68,11.506,6.645,11.667
"4502",2022-07-13 14:15:00,6.729,11.498,6.694,11.656
"4503",2022-07-13 14:30:00,6.777,11.492,6.742,11.65
"4504",2022-07-13 14:45:00,6.777,11.479,6.761,11.649
"4505",2022-07-13 15:00:00,6.844,11.474,6.79,11.645
"4506",2022-07-13 15:15:00,6.864,11.47,6.819,11.648
"4507",2022-07-13 15:30:00,6.921,11.464,6.867,11.639
"4508",2022-07-13 15:45:00,6.97,11.454,6.925,11.625
"4509",2022-07-13 16:00:00,6.998,11.45,6.964,11.61
"4510",2022-07-13 16:15:00,7.047,11.418,7.002,11.585
"4511",2022-07-13 16:30:00,7.056,11.412,7.031,11.572
"4512",2022-07-13 16:45:00,7.075,11.39,7.05,11.566
"4513",2022-07-13 17:00:00,7.104,11.35,7.079,11.522
"4514",2022-07-13 17:15:00,7.104,11.348,7.098,11.504
"4515",2022-07-13 17:30:00,7.142,11.339,7.118,11.495
"4516",2022-07-13 17:45:00,7.171,11.298,7.146,11.473
"4517",2022-07-13 18:00:00,7.2,11.299,7.166,11.463
"4518",2022-07-13 18:15:00,7.267,11.259,7.214,11.439
"4519",2022-07-13 18:30:00,7.305,11.25,7.29,11.407
"4520",2022-07-13 18:45:00,7.344,11.241,7.338,11.395
"4521",2022-07-13 19:00:00,7.391,11.217,7.367,11.398
"4522",2022-07-13 19:15:00,7.439,11.213,7.443,11.367
"4523",2022-07-13 19:30:00,7.487,11.184,7.491,11.354
"4524",2022-07-13 19:45:00,7.515,11.186,7.519,11.343
"4525",2022-07-13 20:00:00,7.553,11.155,7.548,11.322
"4526",2022-07-13 20:15:00,7.582,11.135,7.577,11.312
"4527",2022-07-13 20:30:00,7.572,11.14,7.567,11.312
"4528",2022-07-13 20:45:00,7.591,11.129,7.586,11.291
"4529",2022-07-13 21:00:00,7.582,11.127,7.567,11.295
"4530",2022-07-13 21:15:00,7.591,11.114,7.558,11.311
"4531",2022-07-13 21:30:00,7.582,11.127,7.586,11.292
"4532",2022-07-13 21:45:00,7.591,11.119,7.558,11.296
"4533",2022-07-13 22:00:00,7.553,11.103,7.567,11.271
"4534",2022-07-13 22:15:00,7.553,11.093,7.519,11.297
"4535",2022-07-13 22:30:00,7.534,11.088,7.529,11.271
"4536",2022-07-13 22:45:00,7.506,11.115,7.51,11.272
"4537",2022-07-13 23:00:00,7.487,11.115,7.491,11.277
"4538",2022-07-13 23:15:00,7.458,11.107,7.462,11.287
"4539",2022-07-13 23:30:00,7.42,11.111,7.424,11.307
"4540",2022-07-13 23:45:00,7.363,11.133,7.367,11.307
"4541",2022-07-14 00:00:00,7.334,11.131,7.319,11.341
"4542",2022-07-14 00:15:00,7.286,11.158,7.29,11.326
"4543",2022-07-14 00:30:00,7.248,11.157,7.242,11.34
"4544",2022-07-14 00:45:00,7.219,11.16,7.204,11.343
"4545",2022-07-14 01:00:00,7.123,11.196,7.146,11.343
"4546",2022-07-14 01:15:00,7.075,11.194,7.079,11.367
"4547",2022-07-14 01:30:00,7.008,11.222,7.041,11.37
"4548",2022-07-14 01:45:00,6.979,11.229,6.973,11.4
"4549",2022-07-14 02:00:00,6.902,11.246,6.916,11.423
"4550",2022-07-14 02:15:00,6.864,11.254,6.858,11.431
"4551",2022-07-14 02:30:00,6.796,11.267,6.8,11.451
"4552",2022-07-14 02:45:00,6.719,11.282,6.732,11.447
"4553",2022-07-14 03:00:00,6.661,11.306,6.664,11.489
"4554",2022-07-14 03:15:00,6.593,11.328,6.606,11.499
"4555",2022-07-14 03:30:00,6.525,11.353,6.568,11.508
"4556",2022-07-14 03:45:00,6.477,11.354,6.49,11.529
"4557",2022-07-14 04:00:00,6.399,11.394,6.412,11.56
"4558",2022-07-14 04:15:00,6.341,11.421,6.344,11.58
"4559",2022-07-14 04:30:00,6.263,11.439,6.276,11.608
"4560",2022-07-14 04:45:00,6.204,11.448,6.198,11.63
"4561",2022-07-14 05:00:00,6.136,11.474,6.149,11.652
"4562",2022-07-14 05:15:00,6.097,11.5,6.09,11.678
"4563",2022-07-14 05:30:00,6.058,11.536,6.031,11.707
"4564",2022-07-14 05:45:00,6.009,11.565,6.002,11.717
"4565",2022-07-14 06:00:00,5.95,11.586,5.943,11.742
"4566",2022-07-14 06:15:00,5.911,11.597,5.884,11.768
"4567",2022-07-14 06:30:00,5.842,11.622,5.825,11.797
"4568",2022-07-14 06:45:00,5.803,11.652,5.776,11.823
"4569",2022-07-14 07:00:00,5.744,11.687,5.747,11.833
"4570",2022-07-14 07:15:00,5.734,11.683,5.697,11.866
"4571",2022-07-14 07:30:00,5.675,11.718,5.658,11.883
"4572",2022-07-14 07:45:00,5.586,11.77,5.618,11.925
"4573",2022-07-14 08:00:00,5.576,11.786,5.549,11.93
"4574",2022-07-14 08:15:00,5.547,11.804,5.529,11.97
"4575",2022-07-14 08:30:00,5.537,11.819,5.51,11.981
